age_cat_Greater than 45,age_cat_Less than 25,race_African-American,decile_score,priors_count,c_offense_age_in_days,c_arrest_age_in_days,r_offense_age_in_days,vr_offense_age_in_days,c_jail_in_age_in_days,r_jail_in_age_in_days
1.0,0.0,0.0,4,8,330.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.0977662037037037,0.0
1.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.15212962962962964,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5722569444444444,0.0
0.0,1.0,1.0,7,1,0.0,0.0,-603.0,0.0,-0.20185185185185187,-640.0
1.0,0.0,0.0,1,1,1.0,0.0,-473.0,0.0,0.7152314814814815,-473.0
0.0,0.0,0.0,5,4,0.0,1288.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0,0.7275115740740741,0.0
0.0,0.0,1.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,2,0,0.0,0.0,-418.0,0.0,-0.13457175925925927,0.0
1.0,0.0,1.0,9,2,1.0,0.0,0.0,0.0,0.6525925925925926,0.0
0.0,0.0,1.0,8,11,1.0,0.0,-83.0,0.0,0.9310879629629629,-83.0
0.0,0.0,1.0,5,4,1.0,0.0,0.0,0.0,0.5733217592592592,0.0
0.0,0.0,1.0,9,14,1.0,0.0,-134.0,0.0,0.8760648148148148,0.0
0.0,0.0,1.0,7,0,0.0,0.0,0.0,0.0,-0.20668981481481483,0.0
0.0,0.0,1.0,5,2,1.0,0.0,0.0,0.0,0.7737384259259259,0.0
1.0,0.0,0.0,4,3,0.0,1.0,0.0,0.0,-0.5096064814814815,0.0
1.0,0.0,1.0,1,5,1.0,0.0,-467.0,0.0,0.9447800925925925,-467.0
1.0,0.0,0.0,-1,0,1.0,0.0,0.0,0.0,-0.09836805555555556,0.0
0.0,0.0,1.0,10,0,0.0,0.0,-91.0,0.0,-0.1505439814814815,0.0
0.0,0.0,1.0,3,12,0.0,74.0,0.0,0.0,73.80591435185185,0.0
0.0,0.0,0.0,10,7,1.0,0.0,-19.0,0.0,0.9397106481481482,0.0
0.0,0.0,1.0,4,8,1.0,0.0,0.0,0.0,0.7257870370370371,0.0
0.0,0.0,0.0,6,5,1.0,0.0,-877.0,0.0,0.6471296296296296,-877.0
0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.46197916666666666,0.0
0.0,0.0,0.0,4,4,1.0,0.0,0.0,0.0,0.9023611111111111,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.6426157407407408,0.0
0.0,1.0,0.0,5,1,0.0,1.0,0.0,0.0,0.5493171296296296,0.0
1.0,0.0,0.0,3,7,536.0,0.0,0.0,0.0,-123.04292824074074,0.0
0.0,0.0,0.0,1,1,1.0,0.0,-615.0,0.0,0.7836921296296296,-615.0
1.0,0.0,1.0,1,1,0.0,22.0,0.0,0.0,21.593912037037036,0.0
0.0,0.0,0.0,3,0,1.0,0.0,-580.0,-580.0,0.6105092592592593,-580.0
0.0,0.0,1.0,1,4,0.0,1.0,0.0,0.0,0.7166782407407407,0.0
0.0,0.0,1.0,7,3,0.0,105.0,0.0,0.0,104.56262731481482,0.0
1.0,0.0,1.0,2,5,0.0,1.0,0.0,0.0,0.6504861111111111,0.0
1.0,0.0,1.0,10,7,29.0,0.0,0.0,0.0,28.583449074074075,0.0
0.0,0.0,1.0,4,4,1.0,0.0,0.0,0.0,0.6959143518518518,0.0
0.0,0.0,0.0,1,0,2.0,0.0,0.0,0.0,0.46947916666666667,0.0
1.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,-0.5,0.0
0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,9,3,0.0,1.0,0.0,0.0,0.7178819444444444,0.0
1.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.731412037037037,0.0
0.0,0.0,0.0,5,1,1.0,0.0,0.0,0.0,0.6033101851851852,0.0
0.0,0.0,1.0,2,2,1.0,0.0,0.0,0.0,0.7884027777777778,0.0
0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,-0.20256944444444444,0.0
1.0,0.0,1.0,2,5,13.0,0.0,0.0,0.0,12.801516203703704,0.0
0.0,0.0,1.0,3,0,0.0,0.0,0.0,0.0,-0.22649305555555554,0.0
0.0,0.0,1.0,7,4,1.0,0.0,-145.0,0.0,0.6005787037037037,0.0
0.0,0.0,1.0,5,0,1.0,0.0,-1133.0,0.0,-0.04586805555555556,-1133.0
0.0,0.0,1.0,2,1,1.0,0.0,0.0,0.0,0.9001041666666667,0.0
0.0,0.0,0.0,2,1,0.0,1.0,0.0,0.0,0.5275115740740741,0.0
0.0,1.0,1.0,7,1,0.0,78.0,0.0,0.0,76.9277662037037,0.0
0.0,0.0,1.0,1,1,25.0,0.0,0.0,0.0,24.830787037037037,0.0
1.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.7377546296296297,0.0
0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.5301041666666667,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,4,1,10.0,0.0,0.0,0.0,9.58986111111111,0.0
0.0,0.0,1.0,10,13,207.0,0.0,-11.0,0.0,0.4750347222222222,-286.0
0.0,0.0,1.0,7,9,1.0,0.0,0.0,0.0,0.5586689814814815,0.0
0.0,0.0,0.0,2,1,1.0,0.0,0.0,0.0,0.8373611111111111,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.7575115740740741,0.0
0.0,0.0,1.0,2,4,0.0,247.0,-132.0,0.0,99.5928587962963,-170.0
0.0,0.0,1.0,5,1,1.0,0.0,0.0,0.0,0.7080092592592593,0.0
0.0,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5889351851851852,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.9292939814814815,0.0
1.0,0.0,0.0,1,5,0.0,93.0,0.0,0.0,92.47461805555555,0.0
1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.5124768518518519,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.1041087962962963,0.0
0.0,0.0,0.0,2,1,1.0,0.0,0.0,0.0,0.6140046296296297,0.0
0.0,0.0,1.0,4,0,1.0,0.0,0.0,0.0,0.7788425925925926,0.0
1.0,0.0,1.0,1,3,2.0,0.0,0.0,0.0,1.5349884259259259,0.0
0.0,0.0,1.0,2,3,1.0,0.0,-742.0,0.0,0.6505555555555556,0.0
1.0,0.0,0.0,1,3,1.0,0.0,0.0,0.0,0.5287384259259259,0.0
0.0,0.0,1.0,8,9,46.0,0.0,0.0,0.0,45.577465277777776,0.0
1.0,0.0,1.0,4,7,1.0,0.0,0.0,0.0,0.6827546296296296,0.0
0.0,1.0,1.0,5,0,1.0,0.0,0.0,0.0,0.6787962962962963,0.0
0.0,0.0,0.0,10,16,1.0,0.0,-501.0,0.0,-0.512349537037037,0.0
0.0,0.0,1.0,7,2,1.0,0.0,-41.0,0.0,0.8700810185185185,-42.0
0.0,1.0,0.0,10,0,1.0,0.0,0.0,0.0,0.6967129629629629,0.0
0.0,1.0,1.0,4,0,1.0,0.0,0.0,0.0,0.4881712962962963,0.0
0.0,0.0,1.0,6,1,0.0,0.0,0.0,0.0,-0.25340277777777775,0.0
0.0,0.0,0.0,3,1,1.0,0.0,0.0,0.0,-304.05597222222224,0.0
0.0,0.0,1.0,2,1,1.0,0.0,0.0,0.0,0.708113425925926,0.0
0.0,1.0,0.0,5,1,0.0,1.0,0.0,0.0,0.79375,0.0
0.0,0.0,1.0,10,13,1.0,0.0,-106.0,0.0,0.6116203703703704,0.0
1.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0,0.7413541666666666,0.0
1.0,0.0,1.0,1,0,1.0,0.0,-812.0,0.0,0.7985185185185185,0.0
0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,5,10,1680.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0,2.0,0.0,0.0,0.0,1.868252314814815,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2,2,0.0,1.0,0.0,0.0,0.6035532407407408,0.0
0.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,0.6414583333333334,0.0
0.0,0.0,0.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.7160069444444445,0.0
0.0,1.0,0.0,4,2,1.0,0.0,0.0,0.0,0.5238657407407408,0.0
0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,-0.23460648148148147,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.12965277777777778,0.0
0.0,0.0,0.0,3,4,1.0,0.0,0.0,0.0,0.5166435185185185,0.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.795787037037037,0.0
0.0,1.0,0.0,4,0,1.0,0.0,-380.0,-380.0,0.8420601851851852,0.0
0.0,0.0,1.0,9,6,497.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,8,0,1.0,0.0,-955.0,0.0,0.8078587962962963,0.0
0.0,0.0,0.0,3,2,1.0,0.0,-325.0,0.0,0.756724537037037,-325.0
0.0,0.0,0.0,8,2,1.0,0.0,-282.0,0.0,0.7036458333333333,-282.0
0.0,0.0,1.0,4,7,33.0,0.0,0.0,0.0,32.77760416666667,0.0
0.0,1.0,1.0,10,1,1.0,0.0,-77.0,0.0,0.5694675925925926,-77.0
0.0,1.0,1.0,6,3,1.0,0.0,-213.0,0.0,0.7525231481481481,-226.0
0.0,0.0,1.0,4,2,0.0,0.0,-774.0,0.0,-0.44483796296296296,-774.0
0.0,1.0,1.0,8,2,2.0,0.0,0.0,0.0,1.718275462962963,0.0
0.0,1.0,0.0,4,0,1.0,0.0,-15.0,0.0,-0.1100462962962963,0.0
0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,-0.5394328703703704,0.0
1.0,0.0,0.0,4,2,1.0,0.0,-753.0,0.0,0.8173958333333333,-753.0
0.0,1.0,1.0,7,0,1.0,0.0,0.0,0.0,0.7000925925925926,0.0
0.0,0.0,1.0,9,4,1.0,0.0,0.0,0.0,0.64875,0.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.5026273148148148,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.24880787037037036,0.0
1.0,0.0,1.0,1,1,0.0,55.0,0.0,0.0,54.48475694444444,0.0
0.0,0.0,0.0,5,4,262.0,0.0,0.0,0.0,261.8506712962963,0.0
1.0,0.0,1.0,2,1,0.0,1.0,0.0,0.0,0.6504745370370371,0.0
0.0,0.0,1.0,6,19,71.0,0.0,-864.0,0.0,70.93131944444444,0.0
0.0,0.0,0.0,5,8,1.0,0.0,-598.0,0.0,0.8754861111111111,-599.0
0.0,0.0,0.0,3,5,0.0,1.0,-275.0,0.0,0.8549768518518519,0.0
0.0,1.0,0.0,5,0,1.0,0.0,0.0,0.0,0.8421875,0.0
0.0,1.0,1.0,4,1,1.0,0.0,-212.0,-212.0,0.5209490740740741,-212.0
0.0,0.0,1.0,8,7,47.0,0.0,0.0,0.0,-507.4804050925926,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5351388888888889,0.0
1.0,0.0,0.0,8,2,0.0,1.0,-927.0,-927.0,0.9006712962962963,-927.0
0.0,0.0,1.0,6,11,1.0,0.0,-444.0,0.0,0.6239236111111112,-445.0
0.0,0.0,0.0,7,0,1.0,0.0,0.0,0.0,0.7598032407407408,0.0
0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.6391666666666667,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5772337962962963,0.0
1.0,0.0,0.0,10,1,0.0,0.0,0.0,0.0,0.5380092592592592,0.0
0.0,0.0,0.0,8,6,189.0,0.0,-211.0,0.0,-70.36313657407408,-350.0
1.0,0.0,1.0,7,38,112.0,0.0,-217.0,0.0,111.84778935185186,-217.0
0.0,0.0,1.0,5,7,1.0,0.0,-324.0,0.0,0.6380324074074074,0.0
0.0,0.0,0.0,3,0,1.0,0.0,-481.0,-481.0,0.6291319444444444,-482.0
0.0,1.0,1.0,6,2,1.0,0.0,0.0,0.0,0.5764930555555555,0.0
0.0,0.0,0.0,1,0,2.0,0.0,0.0,0.0,1.6994097222222222,0.0
0.0,0.0,1.0,4,0,1.0,0.0,0.0,0.0,0.6006828703703704,0.0
0.0,0.0,1.0,4,2,1.0,0.0,0.0,0.0,0.5693518518518519,0.0
0.0,0.0,0.0,9,9,75.0,0.0,0.0,0.0,74.60587962962963,0.0
0.0,0.0,0.0,8,7,21.0,0.0,0.0,0.0,20.609583333333333,0.0
0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,-0.09196759259259259,0.0
0.0,0.0,0.0,7,3,0.0,1.0,0.0,0.0,0.611712962962963,0.0
0.0,0.0,0.0,2,4,31.0,0.0,-112.0,0.0,29.943703703703704,-112.0
1.0,0.0,0.0,1,4,16.0,0.0,0.0,0.0,10.549756944444445,0.0
0.0,1.0,0.0,4,0,1.0,0.0,0.0,0.0,0.48836805555555557,0.0
0.0,0.0,1.0,9,1,1.0,0.0,0.0,0.0,-0.5217361111111111,0.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.5361921296296296,0.0
0.0,1.0,1.0,6,1,1.0,0.0,-6.0,0.0,0.9121412037037037,-6.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.17130787037037037,0.0
0.0,0.0,0.0,7,7,1.0,0.0,-142.0,-142.0,0.5022569444444445,-142.0
0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,-0.11584490740740741,0.0
0.0,0.0,1.0,6,13,0.0,0.0,-22.0,0.0,-0.048136574074074075,-22.0
0.0,0.0,0.0,5,2,1.0,0.0,-551.0,0.0,0.6074305555555556,-551.0
0.0,1.0,0.0,2,0,0.0,0.0,-1.0,0.0,0.6176388888888888,-100.0
1.0,0.0,1.0,1,1,1235.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,10,4,0.0,1.0,-204.0,0.0,0.9101041666666667,-204.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.7602430555555556,0.0
0.0,0.0,1.0,8,0,1.0,0.0,-85.0,0.0,0.5499652777777778,-399.0
0.0,0.0,1.0,8,10,0.0,1.0,0.0,0.0,0.7215277777777778,0.0
0.0,0.0,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1,2,0.0,206.0,0.0,0.0,226.8970486111111,0.0
0.0,1.0,0.0,5,0,1.0,0.0,-96.0,-333.0,0.7924421296296297,-96.0
1.0,0.0,0.0,1,1,1.0,0.0,-223.0,0.0,0.9266435185185186,-223.0
0.0,0.0,1.0,5,4,1.0,0.0,0.0,0.0,0.6041435185185186,0.0
0.0,0.0,1.0,2,4,219.0,0.0,-293.0,-377.0,-378.1280787037037,0.0
0.0,1.0,0.0,8,5,2.0,0.0,-6.0,-152.0,1.654201388888889,-6.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.5086342592592593,0.0
0.0,0.0,1.0,10,20,0.0,1.0,0.0,0.0,0.8007175925925926,0.0
0.0,1.0,0.0,7,0,1.0,0.0,-191.0,-191.0,0.5553472222222222,-192.0
0.0,0.0,1.0,5,2,1.0,0.0,0.0,0.0,0.5200694444444445,0.0
0.0,0.0,1.0,4,1,1.0,0.0,-255.0,0.0,0.9450462962962963,-255.0
1.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6,9,0.0,0.0,0.0,0.0,-0.10247685185185185,0.0
0.0,0.0,0.0,3,2,34.0,0.0,0.0,0.0,33.67243055555556,0.0
0.0,1.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1,2,0.0,1.0,0.0,0.0,0.8367013888888889,0.0
0.0,0.0,1.0,9,23,0.0,1.0,-525.0,0.0,-525.3899652777778,-525.0
0.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,-0.520787037037037,0.0
0.0,0.0,1.0,4,4,0.0,0.0,0.0,0.0,-0.12361111111111112,0.0
0.0,0.0,0.0,1,0,3.0,0.0,0.0,0.0,2.7966435185185183,0.0
0.0,0.0,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,9,11,366.0,0.0,0.0,0.0,-88.2443287037037,0.0
0.0,0.0,1.0,8,0,1.0,0.0,0.0,0.0,0.5520833333333334,0.0
0.0,1.0,0.0,10,8,1.0,0.0,0.0,0.0,0.5030787037037037,0.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.5275462962962963,0.0
0.0,1.0,0.0,6,0,1.0,0.0,0.0,0.0,0.7013541666666666,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.6101388888888889,0.0
0.0,0.0,1.0,1,1,0.0,0.0,-67.0,-67.0,-0.1481712962962963,-67.0
1.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,-0.4979513888888889,0.0
0.0,0.0,1.0,1,0,2.0,0.0,0.0,0.0,1.616087962962963,0.0
0.0,1.0,0.0,8,0,1.0,0.0,0.0,0.0,0.4923148148148148,0.0
0.0,1.0,0.0,7,1,0.0,113.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1,2,1.0,0.0,0.0,0.0,0.9283680555555556,0.0
0.0,0.0,1.0,6,9,0.0,4.0,0.0,0.0,4.802361111111111,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.6503009259259259,0.0
0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,-0.05569444444444444,0.0
0.0,1.0,1.0,6,3,1.0,0.0,-881.0,-881.0,0.8359027777777778,-881.0
0.0,0.0,0.0,2,1,9.0,0.0,0.0,0.0,8.593194444444444,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.9463888888888888,0.0
0.0,0.0,1.0,7,0,1.0,0.0,-158.0,0.0,0.655613425925926,-158.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.8105439814814814,0.0
0.0,0.0,0.0,3,3,1.0,0.0,-244.0,0.0,0.9188773148148148,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5302893518518519,0.0
0.0,1.0,0.0,6,3,0.0,113.0,0.0,0.0,119.51362268518518,0.0
0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.7273263888888889,0.0
0.0,0.0,0.0,4,0,1.0,0.0,0.0,0.0,0.8733217592592593,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.46769675925925924,0.0
0.0,1.0,1.0,7,3,1.0,0.0,0.0,0.0,0.6084837962962963,0.0
0.0,0.0,1.0,9,21,0.0,0.0,0.0,0.0,-0.08094907407407408,0.0
0.0,0.0,1.0,7,6,55.0,0.0,0.0,0.0,54.76409722222222,0.0
1.0,0.0,0.0,9,9,1.0,0.0,-404.0,0.0,0.6844212962962963,0.0
1.0,0.0,1.0,5,8,1543.0,0.0,0.0,0.0,0.7782986111111111,0.0
0.0,1.0,1.0,9,0,0.0,1.0,-66.0,0.0,0.7933101851851851,-66.0
0.0,0.0,1.0,8,4,0.0,2.0,-948.0,-948.0,0.7418518518518519,-997.0
0.0,0.0,0.0,6,1,0.0,1.0,-118.0,0.0,0.5421296296296296,-118.0
0.0,0.0,1.0,10,17,1.0,0.0,0.0,0.0,0.7664583333333334,0.0
0.0,0.0,0.0,5,2,1.0,0.0,0.0,0.0,0.5801273148148148,0.0
1.0,0.0,1.0,4,4,0.0,0.0,0.0,0.0,0.6995023148148148,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.5921875,0.0
0.0,0.0,1.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,8,56.0,0.0,0.0,0.0,55.765092592592595,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.7086921296296296,0.0
0.0,0.0,1.0,10,12,1.0,0.0,-145.0,-488.0,0.5921064814814815,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,-0.5180671296296296,0.0
0.0,0.0,1.0,10,11,0.0,1.0,-705.0,0.0,64.77072916666667,-705.0
0.0,0.0,1.0,9,4,24.0,0.0,0.0,0.0,23.954247685185184,0.0
0.0,0.0,1.0,7,5,1.0,0.0,0.0,0.0,0.5168518518518519,0.0
0.0,0.0,0.0,9,3,0.0,372.0,0.0,0.0,-265.0668287037037,0.0
0.0,1.0,1.0,7,2,1.0,0.0,0.0,0.0,0.7936226851851852,0.0
1.0,0.0,1.0,8,1,0.0,245.0,-30.0,0.0,-51.08033564814815,-51.0
0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,4,3,1.0,0.0,0.0,0.0,0.5238425925925926,0.0
0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.6936458333333333,0.0
0.0,0.0,0.0,6,1,0.0,1.0,0.0,0.0,0.5619097222222222,0.0
1.0,0.0,0.0,1,11,13.0,0.0,-645.0,0.0,12.816493055555556,0.0
1.0,0.0,1.0,3,3,1.0,0.0,0.0,0.0,0.5789120370370371,0.0
1.0,0.0,0.0,1,2,0.0,1.0,0.0,0.0,0.7462962962962963,0.0
0.0,0.0,0.0,2,1,29.0,0.0,0.0,0.0,28.526215277777776,0.0
0.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,0.7109837962962963,0.0
1.0,0.0,0.0,1,0,2.0,0.0,0.0,0.0,0.8540625,0.0
0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5636342592592593,0.0
1.0,0.0,1.0,2,4,26.0,0.0,-779.0,0.0,25.600868055555555,-780.0
0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,5,2,1.0,0.0,0.0,0.0,0.6518634259259259,0.0
1.0,0.0,0.0,10,15,1.0,0.0,-793.0,0.0,0.7653125,0.0
1.0,0.0,1.0,6,21,1.0,0.0,-101.0,0.0,-0.045208333333333336,-101.0
1.0,0.0,0.0,1,1,0.0,1.0,0.0,0.0,0.7750347222222222,0.0
0.0,0.0,1.0,6,9,13.0,0.0,-404.0,-404.0,-404.28675925925927,-404.0
0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,-0.1909375,0.0
0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.17526620370370372,0.0
0.0,1.0,1.0,6,3,14.0,0.0,0.0,0.0,13.820034722222223,0.0
0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,-0.3050347222222222,0.0
0.0,0.0,0.0,7,5,3.0,0.0,-634.0,0.0,2.74349537037037,-634.0
0.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,0.5789351851851852,0.0
0.0,1.0,1.0,10,1,0.0,0.0,-59.0,0.0,-0.04877314814814815,-59.0
0.0,1.0,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,10,26,1.0,0.0,-104.0,0.0,0.7125810185185185,-104.0
0.0,1.0,1.0,9,1,1.0,0.0,-195.0,0.0,0.8784027777777778,-195.0
0.0,1.0,1.0,6,0,2.0,0.0,0.0,0.0,1.8145833333333334,0.0
0.0,1.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.526099537037037,0.0
0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,-0.20846064814814816,0.0
0.0,0.0,1.0,10,4,1.0,0.0,-593.0,0.0,-0.10206018518518518,0.0
1.0,0.0,1.0,6,5,0.0,1.0,0.0,0.0,0.4668865740740741,0.0
0.0,0.0,1.0,5,3,1.0,0.0,-33.0,0.0,0.9204166666666667,0.0
0.0,0.0,0.0,4,3,1.0,0.0,-148.0,-273.0,0.9015625,-148.0
0.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,-0.1129861111111111,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5158796296296296,0.0
0.0,0.0,0.0,9,11,1.0,0.0,-61.0,0.0,0.5087268518518518,-62.0
1.0,0.0,1.0,5,5,0.0,0.0,-348.0,0.0,-0.10592592592592592,-348.0
0.0,0.0,0.0,1,4,1.0,0.0,-328.0,0.0,0.9482060185185185,-608.0
0.0,1.0,1.0,8,1,123.0,0.0,-408.0,0.0,-427.3317361111111,0.0
0.0,0.0,1.0,4,18,0.0,1.0,-191.0,0.0,0.8634143518518519,-191.0
0.0,0.0,1.0,6,15,1.0,0.0,0.0,0.0,-0.06496527777777777,0.0
0.0,0.0,1.0,4,0,1.0,0.0,0.0,0.0,-0.10498842592592593,0.0
0.0,0.0,1.0,2,8,0.0,0.0,-77.0,0.0,-0.10350694444444444,-77.0
0.0,0.0,0.0,4,3,21.0,0.0,0.0,0.0,20.901261574074073,0.0
0.0,0.0,0.0,3,0,4.0,0.0,0.0,0.0,3.5040162037037037,0.0
0.0,1.0,0.0,5,0,1.0,0.0,-189.0,0.0,-0.5166666666666667,0.0
0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,-0.11997685185185185,0.0
0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.5132638888888889,0.0
1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5,6,1.0,0.0,0.0,0.0,0.8647800925925926,0.0
0.0,0.0,1.0,2,3,0.0,1.0,-340.0,0.0,0.8458101851851851,-340.0
1.0,0.0,0.0,7,13,96.0,0.0,-80.0,0.0,95.61363425925926,0.0
0.0,0.0,1.0,2,0,1.0,0.0,0.0,0.0,0.5999652777777778,0.0
0.0,0.0,0.0,5,2,0.0,25.0,-185.0,0.0,24.679548611111112,0.0
0.0,1.0,0.0,2,0,2.0,0.0,0.0,0.0,0.7545833333333334,0.0
0.0,0.0,1.0,2,3,1.0,0.0,0.0,0.0,0.7758101851851852,0.0
1.0,0.0,0.0,2,3,226.0,0.0,-1025.0,0.0,-1025.268576388889,-1025.0
0.0,0.0,0.0,3,1,1.0,0.0,0.0,0.0,-0.05938657407407407,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.5762384259259259,0.0
1.0,0.0,0.0,1,4,1.0,0.0,0.0,0.0,0.7055208333333334,0.0
0.0,0.0,0.0,5,5,1.0,0.0,-589.0,0.0,0.7583333333333333,-590.0
0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,-0.06524305555555555,0.0
0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.5253240740740741,0.0
1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.8259606481481482,0.0
0.0,0.0,0.0,5,11,1.0,0.0,0.0,0.0,0.77125,0.0
0.0,0.0,0.0,4,2,1.0,0.0,0.0,0.0,0.6621990740740741,0.0
1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.8486574074074074,0.0
0.0,0.0,0.0,8,4,13.0,0.0,-7.0,0.0,-8.512407407407407,-8.0
